,Module,Group,Quota,No. ofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
1292,PS3241,LECTURE 1,17,4,1,1,200,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1293,PS3241,LECTURE 1,2,1,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
1294,PS3242,LECTURE 1,5,6,100,440,1571,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1295,PS3242,LECTURE 1,5,2,1,1,50,ARTS & SOCIAL SCIENCES,New Students [P]
1296,PS4217A,SECTIONAL TEACHING 1,23,1,1685,1,1685,ARTS & SOCIAL SCIENCES,Returning Students [P]
1297,RE1801,LECTURE 1,19,3,1,1,10,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
1298,RE1802,LECTURE 1,6,3,4,1,15,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
1299,RE2801,LECTURE 1,13,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P] and NUS Students [G]
1300,RE2801,LECTURE 1,36,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
1301,RE2802,LECTURE 1,8,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P] and NUS Students [G]
1302,RE2802,LECTURE 1,49,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
1303,RE2902,LECTURE 1,19,2,1,1,101,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P] and NUS Students [G]
1304,RE2902,LECTURE 1,5,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
1305,RE2902,SECTIONAL TEACHING 2,6,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P] and NUS Students [G]
1306,RE3190,LECTURE 1,71,14,1,1,3819,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
1307,RE3280,LECTURE 1,11,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P] and NUS Students [G]
1308,RE3281,LECTURE 1,6,3,1,1,100,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P] and NUS Students [G]
1309,RE3290,LECTURE 1,2,3,1000,1008,1200,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P] and NUS Students [G]
1310,RE3290,SECTIONAL TEACHING 2,7,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P] and NUS Students [G]
1311,RE3381,LECTURE 1,9,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P] and NUS Students [G]
1312,RE3390,LECTURE 1,10,11,1,800,4567,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P] and NUS Students [G]
1313,RE3481,LECTURE 1,32,6,1,1,1000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P] and NUS Students [G]
1314,RE4180,LECTURE 1,19,2,200,1,500,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
1315,RE4291,LECTURE 1,56,4,1,1,500,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P] and NUS Students [G]
1316,RE4292,SECTIONAL TEACHING 1,23,8,5,1,2001,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P] and NUS Students [G]
1317,RE4390,LECTURE 1,51,3,1,1,300,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
1318,SC1101E,LECTURE 1,5,15,30,2500,3000,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1319,SC1101E,LECTURE 2,165,208,1,110,2284,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1320,SC1101E,LECTURE 2,98,8,1,1,300,ENGINEERING,New Students [P]
1321,SC2101,LECTURE 1,78,34,1,1,2269,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1322,SC2101,LECTURE 1,1,1,201,1,201,ARTS & SOCIAL SCIENCES,New Students [P]
1323,SC2202,LECTURE 1,21,25,300,610,1291,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1324,SC2202,LECTURE 1,4,6,70,150,300,ARTS & SOCIAL SCIENCES,New Students [P]
1325,SC2205,LECTURE 1,24,42,100,400,2599,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1326,SC2205,LECTURE 1,1,2,3,283,283,ARTS & SOCIAL SCIENCES,New Students [P]
1327,SC2209,LECTURE 1,19,27,350,580,1251,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1328,SC2209,LECTURE 1,3,3,1,1,80,ARTS & SOCIAL SCIENCES,New Students [P]
1329,SC2210,LECTURE 1,3,4,911,927,1500,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1330,SC2213,LECTURE 1,3,7,804,1436,2342,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1331,SC2214,LECTURE 1,7,10,333,600,1540,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1332,SC2220,LECTURE 1,5,12,200,1475,2000,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1333,SC2220,LECTURE 1,1,4,5,297,297,ARTS & SOCIAL SCIENCES,New Students [P]
1334,SC3101,LECTURE 1,57,10,1,1,896,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1335,SC3203,LECTURE 1,3,5,80,900,2251,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1336,SC3204,LECTURE 1,1,3,327,2800,2800,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1337,SC3208,LECTURE 1,1,3,1600,2492,2492,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1338,SC3209,LECTURE 1,1,2,1566,2001,2001,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1339,SC3211,LECTURE 1,40,6,1,1,1000,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1340,SC3218,LECTURE 1,30,2,50,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1341,SC3220,LECTURE 1,39,8,1,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1342,SC4204,SEMINAR-STYLE MODULE CLASS 1,16,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1343,SC4208A,SEMINAR-STYLE MODULE CLASS 1,10,3,1,1,10,ARTS & SOCIAL SCIENCES,Returning Students [P]
1344,SC4215D,SEMINAR-STYLE MODULE CLASS 1,8,3,1,1,1000,ARTS & SOCIAL SCIENCES,Returning Students [P]
1345,SC5208,SEMINAR-STYLE MODULE CLASS 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1346,SC5880,SEMINAR-STYLE MODULE CLASS 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1347,SE1101E,LECTURE 1,5,13,1,1321,1735,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1348,SE2211,LECTURE 1,26,8,1,1,350,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1349,SE2211,LECTURE 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1350,SE2214,LECTURE 1,24,5,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1351,SE2214,LECTURE 1,19,1,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
1352,SE2218,LECTURE 1,20,14,1,1,1283,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1353,SE2218,LECTURE 1,7,2,1,1,210,ARTS & SOCIAL SCIENCES,New Students [P]
1354,SE2219,LECTURE 1,32,7,1,1,152,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1355,SE2219,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1356,SE3212,LECTURE 1,36,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1357,SE3212,LECTURE 1,8,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1358,SE3213,LECTURE 1,34,2,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1359,SE3213,LECTURE 1,9,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1360,SE3214,LECTURE 1,37,2,1,1,405,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1361,SE3214,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1362,SE3220,LECTURE 1,35,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1363,SE3220,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1364,SE4101,SEMINAR-STYLE MODULE CLASS 1,8,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1365,SE4217,SEMINAR-STYLE MODULE CLASS 1,9,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1366,SE5229,SEMINAR-STYLE MODULE CLASS 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1367,SE5242,SEMINAR-STYLE MODULE CLASS 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1368,SE5243,SEMINAR-STYLE MODULE CLASS 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1369,SE5264,SEMINAR-STYLE MODULE CLASS 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1370,SE5294,SEMINAR-STYLE MODULE CLASS 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1371,SH5402,LECTURE L,6,1,1,1,1,ENGINEERING,Returning Students [P]
1372,SN1101E,LECTURE 1,18,30,200,500,1213,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1373,SN1101E,LECTURE 1,81,59,1,1,597,ARTS & SOCIAL SCIENCES,New Students [P]
1374,SN2234,LECTURE 1,30,44,20,102,1305,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1375,SN2234,LECTURE 1,71,10,1,1,400,ARTS & SOCIAL SCIENCES,New Students [P]
1376,SN2275,LECTURE 1,15,4,2,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1377,SN2275,LECTURE 1,15,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1378,SN3261,SECTIONAL TEACHING 1,17,3,1,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1379,SN3261,SECTIONAL TEACHING 1,9,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1380,SP1201,LECTURE SL9,5,5,401,1,597,SCIENCE,New Students [P]
1381,SP1202,LECTURE SL1,6,2,10,1,1600,SCIENCE,Returning Students [P]
1382,SP1202,LECTURE SL1,4,2,1,1,300,SCIENCE,New Students [P]
1383,SP1202,LECTURE SL2,5,2,5,1,50,SCIENCE,Returning Students [P]
1384,SP1202,LECTURE SL3,7,1,1,1,1,SCIENCE,Returning Students [P]
1385,SP1202,LECTURE SL3,2,6,65,506,597,SCIENCE,New Students [P]
1386,SP1202,LECTURE SL4,9,1,1,1,1,SCIENCE,Returning Students [P]
1387,SP1202,LECTURE SL4,5,6,15,50,201,SCIENCE,New Students [P]
1388,SP1202,LECTURE SL5,8,0,0,0,0,SCIENCE,Returning Students [P]
1389,SP1202,LECTURE SL6,5,3,51,1,201,SCIENCE,Returning Students [P]
1390,SP1202,LECTURE SL7,8,0,0,0,0,SCIENCE,Returning Students [P]
1391,SP1202,LECTURE SL7,4,2,101,1,550,SCIENCE,New Students [P]
1392,SSA1201,LECTURE 1,330,416,1,350,1757,ARTS & SOCIAL SCIENCES,NUS Students [G]
1393,SSA1202,LECTURE 1,100,137,3,399,1551,ARTS & SOCIAL SCIENCES,NUS Students [G]
1394,SSA2202,LECTURE 1,295,391,1,250,2000,ARTS & SOCIAL SCIENCES,NUS Students [G]
1395,SSA2204,LECTURE 1,271,341,1,325,2282,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1396,SSA2204,LECTURE 1,39,33,1,1,748,ENGINEERING,New Students [P]
1397,SSA2209,LECTURE 1,100,158,1,200,2675,ARTS & SOCIAL SCIENCES,NUS Students [G]
1398,SSA2211,LECTURE 1,345,380,1,5,3333,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1399,SSA2211,LECTURE 1,41,30,1,1,748,ENGINEERING,New Students [P]
1400,SSA2214,LECTURE 1,100,143,1,180,1000,ARTS & SOCIAL SCIENCES,NUS Students [G]
1401,SSA2218,LECTURE 1,120,167,1,300,1220,ARTS & SOCIAL SCIENCES,NUS Students [G]
1402,SSA2220,LECTURE 1,20,33,1,581,1100,ARTS & SOCIAL SCIENCES,NUS Students [G]
1403,SSA2220,LECTURE 2,40,11,1,1,100,ENGINEERING,New Students [P]
1404,SSA3201,LECTURE 1,25,24,1,1,350,ARTS & SOCIAL SCIENCES,NUS Students [G]
1405,SSA3203,LECTURE 1,10,14,100,400,1102,ARTS & SOCIAL SCIENCES,NUS Students [G]
1406,SSB2216,SECTIONAL TEACHING SB11,40,55,2,572,1121,SCHOOL OF BUSINESS,NUS Students [G]
1407,SSB2216,SECTIONAL TEACHING SB12,40,56,50,586,1500,SCHOOL OF BUSINESS,NUS Students [G]
1408,SSB2216,SECTIONAL TEACHING SB21,40,60,1,605,1200,SCHOOL OF BUSINESS,NUS Students [G]
1409,SSB2216,SECTIONAL TEACHING SB22,40,47,1,539,1676,SCHOOL OF BUSINESS,NUS Students [G]
1410,SSB2216,SECTIONAL TEACHING SB23,40,56,40,525,1161,SCHOOL OF BUSINESS,NUS Students [G]
1411,SSD2210,LECTURE 1,100,151,5,250,1855,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P] and NUS Students [G]
1412,ST1131,LECTURE SL1,34,21,1,1,760,SCIENCE,Returning Students [P]
1413,ST1131,LECTURE SL1,13,4,1,1,51,ARTS & SOCIAL SCIENCES,New Students [P]
1414,ST1131,LECTURE SL1,25,8,1,1,29,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
1415,ST1131A,LECTURE SL1,10,0,0,0,0,SCIENCE,Returning Students [P]
1416,ST1232,LECTURE SL1,7,1,10,1,10,SCIENCE,Returning Students [P]
1417,ST1232,LECTURE SL1,38,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
1418,ST2131,LECTURE SL1,64,24,1,1,1667,SCIENCE,Returning Students [P] and NUS Students [G]
1419,ST2131,LECTURE SL1,27,3,2,1,50,SCIENCE,New Students [P]
1420,ST2131,LECTURE SL1,2,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
1421,ST2132,LECTURE SL1,43,14,1,1,1957,SCIENCE,Returning Students [P] and NUS Students [G]
1422,ST2137,LECTURE SL1,49,6,1,1,500,SCIENCE,Returning Students [P] and NUS Students [G]
1423,ST2334,LECTURE SL1,132,13,1,1,793,SCIENCE,Returning Students [P] and NUS Students [G]
1424,ST2334,LECTURE SL1,20,0,0,0,0,SCIENCE,New Students [P]
1425,ST2334,LECTURE SL1,7,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
1426,ST3131,LECTURE SL1,58,8,1,1,759,SCIENCE,Returning Students [P] and NUS Students [G]
1427,ST3235,LECTURE SL1,94,2,1,1,1,SCIENCE,Returning Students [P] and NUS Students [G]
1428,ST3236,LECTURE SL1,21,30,100,750,3010,SCIENCE,Returning Students [P] and NUS Students [G]
1429,ST3242,LECTURE SL1,78,3,2,1,50,SCIENCE,Returning Students [P] and NUS Students [G]
1430,ST3246,LECTURE SL1,59,5,1,1,4,SCIENCE,Returning Students [P] and NUS Students [G]
1431,ST4231,LECTURE SL1,31,2,1,1,1,SCIENCE,Returning Students [P] and NUS Students [G]
1432,ST4232,LECTURE SL1,26,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
1433,ST4233,LECTURE SL1,13,1,1,1,1,SCIENCE,Returning Students [P] and NUS Students [G]
1434,ST4241,LECTURE SL1,19,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
1435,ST5206,LECTURE SL1,3,0,0,0,0,SCIENCE,Returning Students [P]
1436,ST5214,LECTURE SL1,2,0,0,0,0,SCIENCE,Returning Students [P]
1437,SW1101E,LECTURE 1,5,6,1000,1000,2000,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1438,SW1101E,LECTURE 2,5,8,500,1030,1403,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1439,SW2101,LECTURE 1,47,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1440,SW2103,LECTURE 1,44,2,1,1,90,ARTS & SOCIAL SCIENCES,Returning Students [P]
1441,SW2104,LECTURE 1,67,82,1,100,1722,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1442,SW2104,LECTURE 1,38,7,1,1,100,ARTS & SOCIAL SCIENCES,New Students [P]
1443,SW2105,LECTURE 1,34,2,1,1,50,ARTS & SOCIAL SCIENCES,Returning Students [P]
1444,SW3101,LECTURE 1,36,3,2,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
1445,SW3213,LECTURE 1,5,8,330,895,1201,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1446,SW3215,SEMINAR-STYLE MODULE CLASS 1,5,6,611,618,850,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1447,SW4214,SEMINAR-STYLE MODULE CLASS 1,2,2,1,1,2,ARTS & SOCIAL SCIENCES,Returning Students [P]
1448,TC1401,LECTURE 1,60,0,0,0,0,ENGINEERING,Returning Students [P]
1449,TC1401,LECTURE 1,18,6,1,1,10,ENGINEERING,New Students [P]
1450,TC2111,LECTURE 1,23,4,1,1,10,ENGINEERING,Returning Students [P]
1451,TC2112,LECTURE 1,65,3,1,1,10,ENGINEERING,Returning Students [P]
1452,TC2113,LECTURE 1,26,0,0,0,0,ENGINEERING,Returning Students [P]
1453,TC2411,LECTURE 1,72,5,1,1,10,ENGINEERING,Returning Students [P]
1454,TC3114,LECTURE 1,18,0,0,0,0,ENGINEERING,Returning Students [P]
1455,TC4101,LECTURE 1,11,3,1,1,5,ENGINEERING,Returning Students [P]
1456,TC4118,LECTURE 1,128,6,1,1,5,ENGINEERING,Returning Students [P]
1457,TC4205,LECTURE 1,49,1,3,1,3,ENGINEERING,Returning Students [P]
1458,TC4220,LECTURE 1,40,2,1,1,3,ENGINEERING,Returning Students [P]
1459,TE2003,LECTURE 1,361,2,1,1,10,ENGINEERING,Returning Students [P]
1460,TE2101,LECTURE 1,146,0,0,0,0,ENGINEERING,Returning Students [P]
1461,TE2101,LECTURE 1,52,15,1,1,150,ENGINEERING,New Students [P]
1462,TE3201,LECTURE 1,45,0,0,0,0,ENGINEERING,Returning Students [P]
1463,TE4001,LECTURE 1,80,3,1,1,10,ENGINEERING,Returning Students [P]
1464,TG1401,LECTURE 1,160,0,0,0,0,ENGINEERING,Returning Students [P]
1465,TG1401,LECTURE 1,135,22,1,1,599,ENGINEERING,New Students [P]
1466,TM1402,LECTURE 1,169,2,1,1,2,ENGINEERING,Returning Students [P]
1467,TM2101,LECTURE 1,103,0,0,0,0,ENGINEERING,Returning Students [P]
1468,TM2101,LECTURE 1,50,0,0,0,0,ENGINEERING,New Students [P]
1469,TM2112,LECTURE 1,99,0,0,0,0,ENGINEERING,Returning Students [P]
1470,TM2112,LECTURE 1,40,0,0,0,0,ENGINEERING,New Students [P]
1471,TM2122,LECTURE 1,7,0,0,0,0,ENGINEERING,New Students [P]
1472,TM3211,LECTURE 1,27,1,1,1,1,ENGINEERING,Returning Students [P]
1473,TM3223,LECTURE 1,14,2,200,1,200,ENGINEERING,Returning Students [P]
1474,TM3242,LECTURE 1,1,2,100,105,105,ENGINEERING,Returning Students [P]
1475,TM3261,LECTURE 1,31,3,1,1,500,ENGINEERING,Returning Students [P]
1476,TM3263,LECTURE 1,24,1,1,1,1,ENGINEERING,Returning Students [P]
1477,TM4101,LECTURE 1,193,2,1,1,1,ENGINEERING,Returning Students [P]
1478,TM4234,LECTURE 1,49,0,0,0,0,ENGINEERING,Returning Students [P]
1479,TM4245,LECTURE 1,7,2,15,1,4982,ENGINEERING,Returning Students [P]
1480,TM4251,LECTURE 1,2,1,1,1,1,ENGINEERING,Returning Students [P]
1481,TM4283,LECTURE 1,22,0,0,0,0,ENGINEERING,Returning Students [P]
1482,TP5025,LECTURE 1,5,1,1,1,1,ENGINEERING,Returning Students [P]
1483,TP5027,LECTURE 1,1,3,500,2816,2816,ENGINEERING,Returning Students [P]
1484,TR2201,SECTIONAL TEACHING A1,44,58,3,200,1571,SCHOOL OF BUSINESS,NUS Students [G]
1485,TR2201,SECTIONAL TEACHING A2,37,56,10,480,1000,SCHOOL OF BUSINESS,NUS Students [G]
1486,TR2201,SECTIONAL TEACHING A3,45,60,5,180,1200,SCHOOL OF BUSINESS,NUS Students [G]
1487,TR2202,SECTIONAL TEACHING B1,14,22,50,450,1088,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
1488,TR2202,SECTIONAL TEACHING B2,18,21,5,10,823,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
1489,TR3001,SECTIONAL TEACHING C1,45,32,1,1,1272,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
1490,TR3001,SECTIONAL TEACHING C2,43,32,1,1,701,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
1491,TR3002,SECTIONAL TEACHING D1,15,2,1,1,100,SCHOOL OF BUSINESS,NUS Students [G]
1492,TS1101E,LECTURE 1,3,4,1645,1779,3130,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1493,TS2233,SEMINAR-STYLE MODULE CLASS 1,22,2,1,1,500,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1494,TS2233,SEMINAR-STYLE MODULE CLASS 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1495,TS2238,LECTURE 1,23,14,1,1,2956,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1496,TS2238,LECTURE 1,4,2,1,1,5,ARTS & SOCIAL SCIENCES,New Students [P]
1497,TS2240,LECTURE 1,4,9,500,901,1365,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1498,TS2240,LECTURE 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1499,TS3231,SEMINAR-STYLE MODULE CLASS 1,30,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1500,TS3231,SEMINAR-STYLE MODULE CLASS 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1501,TS3232,SEMINAR-STYLE MODULE CLASS 1,28,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1502,TS3232,SEMINAR-STYLE MODULE CLASS 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1503,TS3234,SEMINAR-STYLE MODULE CLASS 1,18,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1504,TS3234,SEMINAR-STYLE MODULE CLASS 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1505,TS3235,LECTURE 1,8,2,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1506,TS3235,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1507,TS4217,SEMINAR-STYLE MODULE CLASS 1,26,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1508,TS4219,SEMINAR-STYLE MODULE CLASS 1,31,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1509,TS4220,SEMINAR-STYLE MODULE CLASS 1,23,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1510,TS4880A,SEMINAR-STYLE MODULE CLASS 1,29,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1511,UAR2205,SEMINAR-STYLE MODULE CLASS 1,24,8,1,1,43,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
1512,UAR2299A,SEMINAR-STYLE MODULE CLASS 1,23,4,1,1,10,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
1513,UCV2203,SEMINAR-STYLE MODULE CLASS 1,9,10,50,100,399,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
1514,UD5221,LECTURE 1,48,6,1,1,1000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
1515,UIT2205,PACKAGED LECTURE 1,10,0,0,0,0,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
1516,UIT2205,PACKAGED LECTURE 2,13,5,1,1,44,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
1517,UNL2201,PACKAGED LECTURE 1,12,6,5,1,249,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
1518,UNL2201,PACKAGED LECTURE 2,12,4,10,1,250,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
1519,USC2001,LECTURE SL1,35,24,1,1,4900,SCIENCE,Returning Students [P]
1520,USC3002,LECTURE SL1,35,4,2,1,2678,SCIENCE,Returning Students [P]
1521,USE2305,PACKAGED LECTURE 1,7,10,3,100,600,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
1522,USE2305,PACKAGED LECTURE 2,8,4,1,1,591,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
1523,UWC2101I,SEMINAR-STYLE MODULE CLASS 1,4,4,60,1,390,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
1524,UWC2101P,SEMINAR-STYLE MODULE CLASS 1,9,5,1,1,249,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
1525,UWC2101P,SEMINAR-STYLE MODULE CLASS 2,7,5,1,1,398,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
1526,UWC2101S,SEMINAR-STYLE MODULE CLASS 1,2,2,1,1,130,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
1527,UWC2101S,SEMINAR-STYLE MODULE CLASS 2,6,4,5,1,400,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
