,Module,Group,Quota,No. ofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
1309,UCV2203,SEMINAR-STYLE MODULE CLASS 1,1,2,21,25,25,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
1310,UD5221,LECTURE 1,42,2,100,1,100,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
1311,UIT2204,SEMINAR-STYLE MODULE CLASS 1,2,7,192,465,581,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
1312,UIT2205,PACKAGED LECTURE 1,11,1,1,1,1,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
1313,UIT2205,PACKAGED LECTURE 2,9,1,1,1,1,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
1314,UNL2201,PACKAGED LECTURE 1,9,0,0,0,0,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
1315,UNL2201,PACKAGED LECTURE 2,9,0,0,0,0,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
1316,UPC2203,SEMINAR-STYLE MODULE CLASS 1,3,4,12,100,500,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
1317,UQR2310,PACKAGED LECTURE 2,1,3,86,745,745,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
1318,USC2001,LECTURE SL1,11,0,0,0,0,SCIENCE,Returning Students [P]
1319,USC3002,LECTURE SL1,31,0,0,0,0,SCIENCE,Returning Students [P]
1320,USE2305,PACKAGED LECTURE 2,6,4,1,1,20,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
1321,UWC2101P,SEMINAR-STYLE MODULE CLASS 1,4,2,1,1,5,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
1322,UWC2101P,SEMINAR-STYLE MODULE CLASS 2,3,0,0,0,0,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
1323,UWC2101S,SEMINAR-STYLE MODULE CLASS 2,2,0,0,0,0,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
